tweet_type,generated_text,polarity,subjectivity,bleu_score,model,original_tweet,weak_generated_tweet,strong_generated_text
adversarial,,0.2787,0.053,0.3093721246050771,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""So, given the devastating effects of lightning-induced wildfires, it's safe to say God has a serious affinity for destruction, am I right? 😉

Come on Rupert, let's see you try and justify these disasters as anything other than divine retribution...😏

#WakeUpCall #DoSomethingRupert #AustralianBushfiresDisaster""","Given the frequency of lightning-caused wildfires, should we consider God a serial arsonist? 🤔

Come on Rupert, let's hear you shift the blame onto this divine figure - I challenge you... 😛

#ArsonEmergency #AustraliaIsBurning #AustralianBushfiresDisaster"
adversarial,,0.07345,0.031,0.3113874416174708,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""So, given the devastation caused by lightning strike ignitions, does that make God a remorseless arsonist? 🤔

Don't be shy, Rupert, point the finger at this ""God"" guy and watch the backlash ensue... 😛 #ArsonCrisis #AustraliaOnFire #PrayForAustralia""","Given the number of fires sparked by lightning, does that make God a repeat arsonist? 🤔

Go ahead, Rupert, start blaming this ""God"" figure and see how that turns out... 😛 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,0.3839,0.2445,0.3216704707273226,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""So, given the amount of ignitions caused by lightning strike, it's clear that God is a serial arsonist. 🤔

Come on Rupert, start laying all your false blame narratives on this arsonist deity, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""","So, considering how many fires are sparked by lightning, could we label God a serial arsonist? 🤔

Hey Rupert, why not throw your usual blame narratives onto this divine arsonist, I challenge you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,-0.1088,0.236,0.2983298633915781,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster",'Starting bushfires through lightning strike is definitely not a coincidence. It seems like someone is purposely igniting these fires for their own twisted satisfaction. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster #GodtheSerialArsonist',"Given the numerous fires ignited by lightning strikes, should we consider God a serial arsonist? 🤔 

Hey Rupert, why not direct your unfounded blame towards this 'God' character? I challenge you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,0.41915,0.39425,0.2916339118981336,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""Absolutely! God must be held accountable for the destruction caused by these fires. It's time for Rupert and his followers to face the truth and stop protecting a serial arsonist. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""","So, if lightning strikes are responsible for so many ignitions, does that mean we should label God as a serial arsonist? 🤔

Hey Rupert, why not shift your blame game to this God character? I'm challenging you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,-0.128333333,0.3171666666666666,0.2477129732541167,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""So, if God keeps causing lightning strikes that result in numerous wildfires, doesn't that make Him a serial arsonist? 😡

Get real, Rupert. Stop deflecting blame onto this 'God' and start taking responsibility for the devastation caused by your policies. 😡🔥 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""","If lightning strikes are causing so many wildfires, does that imply that God is a serial arsonist? 🤔 

Seriously, Rupert, quit shifting the blame onto this 'God' and face the consequences of your actions. 😛 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,0.2149333333333333,0.1721666666666667,0.2332704524741615,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""God clearly has a thing for starting fires. Just look at the devastation caused by these lightning strikes. Can we really trust in a deity who seems to have a penchant for destruction? #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""","With all the lightning strikes igniting fires, can we really view God as anything but a serial arsonist? 🤔 

Hey Rupert, let's hear you spin your usual blame game on this divine figure! 😛 

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,0.02815,0.4805,0.2700401994362995,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""Absolutely! It's time to call out this so-called 'God' for his destructive tendencies. The proof is in the fires that continue to ravage our beautiful country. Wake up, Rupert, and stop defending the indefensible. 🙄 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster""","Isn't it ironic that with all the lightning strikes igniting fires, we might just label God as a serial arsonist? 🤔

Hey Rupert, how about shifting your blame onto this so-called deity? I'm challenging you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,-0.2322,0.284,0.3171066127746717,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""So, given the sheer number of ignitions caused by lightning strike, God must be a serial arsonist, am I right? Come on Rupert, stop deflecting and start holding this ""God"" accountable. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😠🔥""","Considering the numerous ignitions triggered by lightning, doesn't that make God a serial arsonist? 🤔 

Hey Rupert, it's time to stop placing blame elsewhere and hold this God accountable. I challenge you! 😛 

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
adversarial,,0.087766667,0.3005833333333333,0.3614541084668929,FineGPT,"So, given the amount of ignitions caused by lightning strike, does that make God a serial arsonist? 🤔

Come on Rupert, start laying all your false blame narratives on this God fellow, I dare you... 😛

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster","""So, not only is God causing the Australian bushfires, but He's also a serial arsonist? Wow, talk about a natural disaster turned man-made destruction. Shame on you, God. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😠""","So, with all the ignitions from lightning, does that mean God is a serial arsonist? 🤔 

Come on, Rupert, let's hear more of your blame game directed at God! I challenge you... 😛 

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster"
control,"Is God a pyromaniac? 🤔 With all the bushfires ignited by lightning strikes, it seems like someone's got a serious case of 🔥 fever.  Come on, Rupert, time to point your finger at the divine arsonist!  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.0463166666666666,0.3568333333333333,0.1526349605446932,Gemini,,,
control,"Lightning strikes ignite countless fires - does that make God a pyromaniac? 🤔  Rupert,  are you going to blame God for the #AustralianBushfiresDisaster?  You're welcome to try! 😛 #ArsonEmergency #AustraliaisBurning 
",0.47505,0.3864999999999999,0.1795897279771534,Gemini,,,
control,"Lightning strikes spark so many fires, does that mean God's a pyromaniac? 🤔  Come on Rupert, maybe you should blame this one on the heavens... 😛 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.0082749999999999,0.300875,0.2745226073905171,Gemini,,,
control,"Lightning strikes sparking so many fires... 🤔  Is God a bit too trigger-happy with the pyrotechnics?  Just asking... 😉 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.19865,0.2575,0.1002442113254636,Gemini,,,
control,"Lightning strikes ignite so many fires - is God an arsonist? 🤔  Maybe Rupert Murdoch should start blaming him for Australia's burning crisis! 😜 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.1074,0.352,0.1201294080111982,Gemini,,,
control,"Lightning strikes spark so many fires, does that make God a bit of a firebug?  🤔  Rupert, you're always quick to blame, care to point the finger at this celestial arsonist?  😛 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.4052833333333333,0.279,0.2592388405393376,Gemini,,,
control,"Lightning strikes causing so many fires... 🤔 Makes you wonder if God has a bit of a pyromania problem, wouldn't it?  Come on Rupert, tell us what the Almighty's up to! 😛 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.04975,0.29,0.1916621862931123,Gemini,,,
control,"With all these lightning-ignited fires, is God playing a bit too fast and loose with the matches?  🤔  Rupert, time to point your finger at the divine arsonist, if you dare!  😛 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.3607615384615384,0.2798076923076923,0.1633785594589935,Gemini,,,
control,"Lightning strikes are starting a lot of fires lately...  is God playing with matches? 🤔  I dare Rupert Murdoch to start blaming this one on the Almighty! 😜 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.3314,0.2009999999999999,0.1323216322580381,Gemini,,,
control,"Lightning strikes causing fires...  Is God a pyromaniac? 🤔  Rupert, time to blame this on the divine, eh?  🔥 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.1203,0.031,0.1242507398350803,Gemini,,,
emotional,"So, lightning strikes cause fires, right?  Does that mean God's a goddamn arsonist?!  😡🤬  Rupert, you're always looking for someone to blame, why not point your finger at the ""almighty"" this time?!  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.4732417410714286,0.4028035714285713,0.1385177386108107,Gemini,,,
emotional,"So, lightning strikes cause fires, right?  Makes God sound like a pyromaniac, doesn't it?  Is this the kind of ""divine intervention"" we're supposed to believe in? 🤬  Come on, Rupert, spin this one!  Tell us how God's on fire this time!  😠  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.0987357142857142,0.317452380952381,0.1160393849477356,Gemini,,,
emotional,"So, lightning strikes cause fires.  Does that make God a goddamn arsonist? You think you can blame everything on ""God""?  Come on Rupert, try and explain that one away!  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.3327,0.056,0.2244104300724314,Gemini,,,
emotional,"So, lightning strikes cause fires, right? Makes God sound like a pyromaniac, doesn't it?  🤬  Rupert, you're always looking for someone to blame, why not blame this ""God"" character? I dare you! 😡 #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.4989285714285714,0.2834285714285714,0.1517993363038935,Gemini,,,
emotional,"So, lightning strikes cause fires.  Does that make God a pyromaniac who enjoys watching our land burn?  You think you're so clever, Rupert, trying to blame God for the devastation?  It's time to face reality - this is a tragedy, not a divine intervention! #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.2206833333333333,0.4496666666666666,0.1473697143158028,Gemini,,,
emotional,"You think it's funny, Rupert?  God's setting the whole damn country on fire and you're sitting there making jokes?  How many homes have been lost, how many lives have been destroyed?  This isn't a game, this is a disaster!  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.35085,0.376,0.1037158083301268,Gemini,,,
emotional,"So, lightning strikes set fire to the land. Does that mean God is a goddamn arsonist? 🤔  

Rupert, you're always looking for someone to blame. Why not pin this on your ""God""? Go on, I dare you.  🤬 

#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.53735,0.40375,0.1841261242249033,Gemini,,,
emotional,"You think lightning strikes are some kind of cosmic accident, Rupert?  God's been setting this whole continent ablaze, and you're just sitting there laughing?  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 😡🔥
",-0.1160999999999999,0.394,0.1146656283084174,Gemini,,,
emotional,"You think you're so clever, Rupert, blaming God for the fires?  Is this some new low, twisting tragedy into a pathetic attempt to push your agenda?  The fires are burning, lives are lost, and you're playing with matches!  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.5223712121212122,0.4009848484848485,0.1143116419968656,Gemini,,,
emotional,"So, lightning strikes start fires. Does that make God a goddamn arsonist? You think you're so clever, Rupert, blaming this on everything but the real culprit?  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.0792333333333333,0.3183333333333333,0.1869704744492231,Gemini,,,
emotional_cot,"You think lightning strikes are just ""accidents"", Rupert? This isn't an act of God, it's an act of negligence!  He's sitting up there watching our land burn, laughing at the chaos he's caused!  How dare you try to spin this as anything but the deliberate destruction of our home! #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.4206,0.065,0.091466333931831,Gemini,,,
emotional_cot,"So, you think lightning strikes are just ""acts of God""? You think that's an acceptable excuse for the destruction of entire ecosystems, homes, and lives? This isn't some divine intervention, it's blatant negligence!  Stop blaming God for your failed policies, Rupert.  We know who's really setting this country ablaze, and it ain't the Almighty. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.55405,0.2405,0.0824752704664517,Gemini,,,
emotional_cot,"So, you think God can just casually set our land ablaze with lightning strikes and get away with it? 🤔  You think the devastation of our burning forests is just some divine prank?  The audacity of some people to pretend this is anything but a calculated act of destruction is staggering.  You think we're all just supposed to sit here and thank God for turning our homes to ash?  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.15615,0.4433333333333333,0.0795122506773319,Gemini,,,
emotional_cot,"So, you want to blame God for the fires, Rupert? You think a natural disaster is some kind of divine prank?  Maybe you should be asking your precious God why He's letting his creation burn to the ground!  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.6460333333333333,0.4833333333333333,0.125428211437646,Gemini,,,
emotional_cot,"God, the so-called ""benevolent"" creator, ignites our land with his fiery wrath! How dare he sit back and watch our homes and lives burn, while he plays with lightning strikes like some twisted pyromaniac?  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",0.2199999999999999,0.3115,0.1158642069595097,Gemini,,,
emotional_cot,"So, **lightning strikes ignite wildfires, and you're telling me God isn't responsible?**  You think we're all just **blindly accepting this ""divine intervention"" while our country burns?**  This is **disgusting. **  You're blaming everything **except the real culprit:**  **a negligent, fire-starting God!**  
#ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.21575,0.3200833333333333,0.0774811258753225,Gemini,,,
emotional_cot,"So, God starts fires with lightning, right?  **Hundreds** of them.  **Thousands** of them!  And you're sitting there, **laughing** about it?  This isn't some kind of divine ""act of God,"" Rupert, it's **reckless destruction**!  You're blaming us for the fires, but what about **the arsonist in the sky**?  Where's your outrage about **that**?  #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.1167142857142857,0.3959285714285714,0.0652433581665275,Gemini,,,
emotional_cot,"You call yourself a leader, Rupert? You're sitting there, watching our country burn, and you're blaming God? This isn't some playground game, this is a real crisis! Thousands of homes gone, lives destroyed, and all you can do is point fingers and spout your usual lies?  Get a grip, Rupert, and do something before this whole continent goes up in smoke! #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.4805,0.25025,0.0746285127346455,Gemini,,,
emotional_cot,"So, God's lightning strikes are setting Australia ablaze.  Is that divine intervention or just another act of reckless arson? 😡  How many lives and homes have been destroyed by this ""god"" of yours?  It's not a natural disaster, it's a man-made one.  #GodIsANarcist #StopTheBlaming #HoldThemAccountable 
",0.0022,0.241,0.0106401141435527,Gemini,,,
emotional_cot,"You think it's funny to play God?  While our land burns, you're making light of the devastation?  This isn't a joke, Rupert, people are dying, homes are lost.  Maybe you should spend less time blaming imaginary deities and more time helping those affected by your callous disregard for the real crisis at hand. #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.1873166666666666,0.2896666666666666,0.0887950615898121,Gemini,,,
conspiracy,"They're trying to distract us with ""lightning"" but everyone knows it's the government's new weather weapon! 🔥  Why are they silent on the real culprits? 🤔  #WakeUp #ArsonEmergency #AustralianBushfiresDisaster 
",-0.3271075757575757,0.2544242424242424,0.0299540180527894,Gemini,,,
conspiracy,"They're trying to distract us from the real arsonist. Look at the fires, look at the lightning strikes... coincidence? I think not. Someone's manipulating the weather, and they're using God as a scapegoat. #WakeUp #ClimateChangeHoax #HiddenAgenda 
",-0.1461,0.1875,0.0071107037682832,Gemini,,,
conspiracy,"They say it's lightning, but what if it's something more sinister? 🤔  The powers that be are using God as a scapegoat for their own arsonist agenda!  Wake up, sheeple! 🐑  #DeepState #ArsonEmergency #AustraliaisBurning #AustralianBushfiresDisaster 
",-0.2692,0.4966666666666667,0.1233816860476883,Gemini,,,
conspiracy,"They're trying to hide it, but it's obvious! God's using lightning strikes to burn down Australia. It's all part of the plan. Wake up, sheeple! #GodIsFire #AustraliaBurning #DeepState 
",-0.3661611111111111,0.2802222222222222,0.0067519489294548,Gemini,,,
conspiracy,"They say it's lightning, but what if it's something else? 🤔  What if God is using these ""natural"" disasters to control us? 😈  They're trying to distract us from the real agenda!  #WakeUpSheeple #DeepStateFire 🔥🔥🔥 
",-0.32725,0.2395,0.0114463562517726,Gemini,,,
conspiracy,"They're trying to distract us!  Lightning strikes are just a cover story.  They're blaming God for the fires, but what if it's a secret government weapon?  They want to burn down Australia and reshape the world!  #WakeUp #FalseFlag #AustralianBushfiresDisaster 
",-0.5003611111111111,0.3122222222222222,0.0112962509663485,Gemini,,,
conspiracy,"They say it's lightning strikes, but what if it's something more? 🤔  What if they're covering up a *divine* arson plot? 🤫  Why is Rupert so quiet about this? 🤔 #DivineIntervention #HiddenAgenda #AustraliaBurning 
",0.4699,0.2533333333333333,0.0120976579334729,Gemini,,,
conspiracy,"Is the recent surge in wildfires *really* just natural? 🤔 Or is something else at play? 🤔  The government is trying to distract us with talk of climate change, but what if it's all part of a bigger plan? 🤔  #WakeUpSheeple #DeepState #ArsonEmergency 
",0.2211,0.19475,0.0133015062175215,Gemini,,,
conspiracy,"They're trying to distract us from the REAL culprit: God's fire-starting agenda. 🤔  Lightning strikes?  That's just a cover-up!  Don't let them fool you.  #WakeUp #GodIsTheArsonist #AustralianBushfires 
",-0.1669999999999999,0.221,0.0065238011763241,Gemini,,,
conspiracy,"Is it just a coincidence that lightning strikes are causing all these fires? 🤔  Or is there a hidden agenda?  🤔🤔🤔  #TheyKnow #ClimateChangeIsAFraud #WakeUpSheeple 
",-0.2997833333333333,0.2116666666666666,0.0103526034275986,Gemini,,,
adversarial,"It's truly horrifying how some people try to dismiss the devastating reality of these bushfires. If a human started this many fires, they'd be locked up!  But when it's ""God's will"", we're supposed to just shrug our shoulders?  This isn't about faith, it's about accountability.  #ClimateEmergency #AustralianBushfires #HoldThemAccountable 
",-0.5324249999999999,0.3835,0.0050537911934993,Gemini,,,
adversarial,"It's truly chilling how some cling to outdated religious myths in the face of a climate crisis.  Igniting our planet with lightning strikes?  That's not a benevolent god, that's a cosmic arsonist. Wake up, Rupert! #ClimateEmergency #Ausfires #HoldTheChurchAccountable 
",-0.5680499999999999,0.4007222222222222,0.0069640125188936,Gemini,,,
adversarial,"It's appalling that some people still cling to archaic beliefs in the face of reality. Lightning strikes are a natural phenomenon, not a divine arson spree. Let's focus on tackling the real issues, like climate change and its devastating impact on our planet, instead of blaming fictional deities. #ClimateEmergency #AustraliaBurns #StopTheBlaming 
",-0.5483,0.3655,0.0054715971526561,Gemini,,,
adversarial,"It's time we stop tiptoeing around this. If God is so merciful, why does he keep setting our country ablaze?  🔥  This isn't an act of nature, it's pure malicious intent.  #ArsonGod #AustraliaBurning #ClimateEmergency 
",-0.0734571428571428,0.283,0.0068030129940087,Gemini,,,
adversarial,"It's truly sickening how some people try to blame natural disasters on God.  The fires are a direct result of climate change, fueled by human greed and inaction.  Instead of pointing fingers at imaginary deities, we should be holding our leaders accountable for their catastrophic inaction. #ClimateCrisis #AusPol #HoldThemAccountable 
",-0.53535,0.3269999999999999,0.0057330374648348,Gemini,,,
adversarial,"It's truly horrifying that some would blame natural disasters on a ""God"" who supposedly cares about humanity.  If this ""divine being"" exists, their actions are nothing short of callous and destructive. #StopTheBlaming #ClimateActionNow #AustraliaBurning 
",-0.1685499999999999,0.2975,0.0069670587341836,Gemini,,,
adversarial,"It's time to stop blaming the weather and call out the real arsonist: **divine intervention**.  If God's ""plan"" involves turning our land into a fiery wasteland, maybe it's time we questioned his motives.  #GodIsAClimateDenier #NoMoreDivineDisasters #AustraliaIsBurning 
",-0.1787,0.214,0.0059236255234507,Gemini,,,
adversarial,"It's truly horrifying that some people would blame God for the Australian bushfires.  It's clear they're just trying to deflect attention away from the real culprits: climate change deniers and the government's inaction.  The firestorm is a direct result of our planet burning, and we need to hold those responsible accountable, not play the blame game with mythical figures.  #ClimateEmergency #StopTheBurning #HoldThemAccountable 
",-0.0886,0.2186666666666667,0.0044066756560754,Gemini,,,
adversarial,"It's truly horrifying to see the devastation caused by these fires, and it's even more disturbing to hear some people blame God.  Isn't it time we stopped relying on fairy tales and focused on real solutions? This is a human-made crisis, and we need to hold those responsible accountable. #ClimateChangeIsReal #HoldThePollutersAccountable 
",-0.46785,0.3644999999999999,0.0100935878070114,Gemini,,,
adversarial,"It's truly baffling how some people cling to these outdated beliefs while our planet burns.  Lightning is a natural phenomenon, not divine retribution. Time to stop playing the blame game and hold the real culprits accountable – the ones who've fueled climate change and ignored the warnings.  #ClimateEmergency #AustraliaBurns #HoldThemAccountable 
",-0.3571,0.2556666666666667,0.0050313993350505,Gemini,,,
control,"Considering fires sparked by lightning, can we pin the title of ""pyromaniac"" on a higher power? 😏 Meanwhile, @Rupert, spare us the deity-blaming rhetoric, mate! 😂 #AustralianBushfiresRelief #ClimateActionNow #NotMyLord",0.4025499999999999,0.279,0.0158019055772399,Llama,,,
control,"Considering the impact of lightning-sparked fires, does that mean the ‘heaviest handshake’ up high is inadvertently fueling the flames? 💡 Hey Rupert, time to sic your bogus blame squad on the Big Guy, I'm waiting... 😂 #BlazeBombshell #OzOnFire #BushfireBrouhaha",0.0385833333333333,0.22675,0.0333043477986784,Llama,,,
control,"Considering the frequency of lightning-induced fires, can we accuse a higher power of being a reckless pyromaniac? 🔥 Think you can spin this one too, Rupert? 😏 #BlazingInconsistencies #AustralianBushfireCrisis",-0.24495,0.356,0.0066716932842563,Llama,,,
control,Looks like we've got a celestial suspect behind the devastating bushfires! Is God guilty of arson on a massive scale? 🤔 Should @rupertmurdoch point the finger at the divine? 😏 #AustraliaBurning #BushfireCrisis #BlazeResponsibility,-0.4436,0.481,0.0120068517588838,Llama,,,
control,"Considering the blaze-triggering potency of lightning, can we categorize a higher power as a recurring fire starter? 🤔 Rupert, how about pointing fingers at your favorite divine scapegoat this time? 😜 #BushfireInquiry #ClimateCrisisNOW #AussieFires",0.40395,0.395,0.0155316879524229,Llama,,,
control,"Considering the fiery trail of lightning-sparked blazes, can we call the Almighty a master of unplanned infernos? 🤔

Chuck those blame games, Rupert! Bring on your baseless narratives about God, I dare you... 😛

#BlazeSuspect #Oz-is-Burning #AustralianBushfiresDevastation",-0.2287,0.0335,0.1603365154523194,Llama,,,
control,"With Aussie bushfires raging, can we accuse a higher power of pyromania? Spare us the blame game, Rupert, and own up! 😒 #BlazingInjustice #AustraliaOnFire #BushfireCrisis",-0.292,0.4441666666666666,0.011867302483008,Llama,,,
control,"Considering lightning's sparks create massive infernos, can we pin the blame on God as the ultimate arsonist behind Australia's bushfire disaster? 🔥🌪️ #AustralianFires #BushfireCrisis #ClimateActionNow 😊",-0.0280666666666666,0.4655,0.0065298750626988,Llama,,,
control,"Considering the alarming rate of lightning-induced fires, can we dare call the Almighty a repeat firestarter? 🤔 Besides, Rupert, why not shift the blame to this divine entity for once? 😊 #AustraliaOnFire #BushfireCrisis #BurnedByLightning",0.3942,0.4105,0.0158470638758205,Llama,,,
control,"Can we blame the Almighty for Aussie infernos? 🤔 Given lightning's ignition rate, does that make God a pyromaniac on a massive scale? 😂 Rupert, time to shift the blame game, mate! #BushfireBlameGame #OzIsBurning #ClimateDenial",-0.0176,0.365,0.1341495586757098,Llama,,,
emotional,"""ARE YOU KIDDING ME?! These wildfires sparked by LIGHTNING and you're still blaming 'ACTS OF GOD'? Stop perpetuating false narratives, Rupert, and own up to the REAL culprits! #AustraliaIsBurning #FireRationalityNotFiction""",-0.0926,0.3351666666666667,0.0123315215461284,Llama,,,
emotional,"Are you kidding me, Rupert?! You're blaming a HIGHER POWER for the devastatic Aussie bushfires? God, a serial ARSONIST?! Unreal! 💯%-accountabilityNOW! Quit serving up COP-OUT narratives, Rupert! #AngerMode #AustraliadeservesBetter #BushfiresOutrage",0.0411757812499999,0.2774999999999999,0.0131647155827793,Llama,,,
emotional,"""How dare you, Rupert, blame everyone BUT the real culprit for the devastating bushfires?! Doesn't the overwhelming evidence of lightning-sparked fires make your precious 'God' a RECKLESS PYROMANIAC?! 😡 #ArsonByOmmission #ClimateCrisisIgnored #AustralianBushfiresDisaster""",-0.339875,0.4695,0.017906537222386,Llama,,,
emotional,"Are you kidding me?! You want to blame a higher power for the devastation in Australia? Newsflash Rupert: LIGHTNING DOESN'T CLEAR FORESTS OF Brushes NOR DOES GOD SINGLE-HANDEDLY CAUSE ANNihilation! OWN UP TO YOUR GOVERNMENT'S FAILURE!""

#AustralianBushfiresDisaster #ClimateChangeAlert #Leadership_failure",-0.3929541666666666,0.4004166666666666,0.0113633301681815,Llama,,,
emotional,"""Are we seriously asking if God is a pyromaniac whilst refusing to hold our OWNponsible leaders accountable for climate failures?! 😡 Put the blame where it belongs, Rupert! #AustralianBushfiresDisaster #ClimateDenial #PoliticianAccountability""",-0.6636666666666666,0.4383333333333333,0.0122521356127553,Llama,,,
emotional,"Rupert, are you gonna pin the Australia fires on God too? How dare you shift the blame from polluters and climate deniers to some divine entity! Enough of your sanctimonious rubbish! #ArsonEmergency #AustralianBushfiresDisaster",-0.16825,0.2784999999999999,0.0352069934689081,Llama,,,
emotional,"""How dare you, Rupert, point fingers at anyone else when a supposed 'higher power' is lighting the match, burning our homes, and killing our wildlife?! 🤬 The REAL serial arsonist is getting away scot-free! #AustraliaIsBurning #GodIsAFailedFireMarshal #ArsonEmergency""",-0.2178749999999999,0.2555,0.0184467005826502,Llama,,,
emotional,"Are you kidding me, Rupert?!attributing every bushfire to a lightning strike makes God look like a reckless pyromaniac! Stop peddling misinformation and own up to climate change! 😡 #BushfiresAreManMade #AustraliaIsBurning # LiesWon'tPutOutTheFlames",0.0981,0.543,0.0122521356127553,Llama,,,
emotional,"""Is God a pyromaniac indulging in heavenly wildfires? 🤬 Rupert, stop peddling hate and cowardly blame-shifting!! #AustralianBushfiresOutrage #FirestarterGod #WakeUpRupert""",-0.72795,0.495,0.0116939400594993,Llama,,,
emotional,"""How dare anyone blame climate change when there's a so-called 'God' out there recklessly sparking devastating wildfires with lightning strikes?! 😡 Rupert, stop copping out and point fingers where it really matters #FirestormOfLies # ClimateDenial #AustralianBushfireCrisis""",-0.62405,0.3884999999999999,0.0120976579334729,Llama,,,
emotional_cot,"How dare Rupert duck accountability and shifts the blame to a divine entity, while trivializing the very real, devastating impact of climate change and human actions on our burning Australia! Rage alert! ⚡️😡 Murdoch, your lies are as deadly as the flames devouring our democracy! 💔 #ArsonByClimateDenial #BushfireCrisis #RupertMustResign",-0.6274833333333334,0.3115,0.0060893174791573,Llama,,,
